Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	net_diversification[1]	net_diversification[2]	net_diversification[3]	net_diversification[4]	q[1][2]	q[1][3]	q[2][1]	q[2][4]	q[3][1]	q[3][4]	q[4][2]	q[4][3]	q_0A0B	q_0A1A	q_0B0A	q_0B1B	q_1A0A	q_1A1B	q_1B0B	q_1B1A	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]
81690	-889.4153	-915.0929	25.67761	0.07880643	0.04384011	0.07769373	0.04322112	-2.540761	-3.127206	-0.01422006	0.156735	0.21696	0.533647	0.633676	0.02101888	0.01077228	0.01430803	0.01781157	0.00443015	0.0005958543	4.053796e-05	0.0004405341	0.01077228	0.02101888	0.00443015	0.0005958543	0.01430803	0.01781157	0.0004405341	4.053796e-05	0.234359	0.546387	0.030858	0.188396	0.2355418	0.2607997	0.611341	0.676897	-1.445867	-1.344003	0.9537665
81700	-890.5972	-918.1651	27.56789	0.06228594	0.2422164	0.1127471	0.4384487	-2.776019	-1.417924	0.5934113	0.166378	0.133985	0.757028	0.992518	0.02383172	3.995817e-05	0.000328044	0.01828565	0.008418327	0.000278499	0.001323892	0.004003917	3.995817e-05	0.02383172	0.008418327	0.000278499	0.000328044	0.01828565	0.004003917	0.001323892	0.234359	0.546387	0.030858	0.188396	0.2286641	0.3762016	0.869775	1.430967	-1.475501	-0.9776301	1.33598
81710	-884.5731	-911.1774	26.60434	0.05779282	0.04283321	0.2134822	0.1582225	-2.850891	-3.150442	1.306689	0.170401	0.182004	0.715141	0.756742	0.0201304	0.0003884384	0.001733133	0.01662307	0.001956988	0.005363419	0.0001064507	0.002941092	0.0003884384	0.0201304	0.001956988	0.005363419	0.001733133	0.01662307	0.002941092	0.0001064507	0.471685	0.087033	0.0621066	0.379176	0.2281942	0.2248376	0.9286236	0.9149641	-1.477558	-1.492377	1.403506
81720	-888.1926	-912.2995	24.10687	0.04939259	0.01072981	0.1190752	0.02586733	-3.007955	-4.534729	0.8799549	0.220193	0.195468	0.83825	0.706361	0.02450049	0.001862145	0.0004318341	0.009517499	0.002860513	0.00461391	0.003470171	0.0004709927	0.001862145	0.02450049	0.002860513	0.00461391	0.0004318341	0.009517499	0.0004709927	0.003470171	0.557682	0.0913449	0.128006	0.222967	0.269586	0.2061978	0.9573256	0.732228	-1.310868	-1.578919	1.267256
81730	-888.609	-911.2688	22.65988	0.02632032	0.08683237	0.08457224	0.2790091	-3.637414	-2.443776	1.167265	0.194462	0.169926	0.584351	0.498913	0.02347332	0.001042116	0.003447078	0.02364541	0.001432448	0.0004482583	0.01098618	0.005250643	0.001042116	0.02347332	0.001432448	0.0004482583	0.003447078	0.02364541	0.005250643	0.01098618	0.557682	0.0913449	0.128006	0.222967	0.2207828	0.2567586	0.6689232	0.777922	-1.510576	-1.359619	1.10849
81740	-892.3188	-914.5284	22.20953	0.03818839	0.05663521	0.02319449	0.03439854	-3.265224	-2.871124	-0.4986167	0.0933728	0.258349	0.291814	0.719796	0.04418593	0.004231629	0.0003912254	0.006012482	0.01774944	0.0003435705	0.002361624	0.01260274	0.004231629	0.04418593	0.01774944	0.0003435705	0.0003912254	0.006012482	0.01260274	0.002361624	0.557682	0.222967	0.128006	0.0913449	0.1315612	0.3149845	0.3150084	0.7541945	-2.028283	-1.155232	0.8731269
81750	-893.2459	-915.4899	22.24398	0.0190259	0.05577291	0.007338521	0.02151229	-3.961954	-2.886467	-0.9526639	0.219036	0.278474	0.556465	0.770084	0.01988335	0.001509105	0.0003787979	0.01165344	0.0008011957	0.02076569	0.002443811	0.01162596	0.001509105	0.01988335	0.0008011957	0.02076569	0.0003787979	0.01165344	0.01162596	0.002443811	0.557682	0.222967	0.128006	0.0913449	0.2380623	0.3342464	0.5638032	0.7915963	-1.435223	-1.095877	0.8621731
81760	-880.1839	-911.1775	30.99364	0.1243461	0.01436798	0.5620681	0.06494599	-2.084686	-4.242753	1.508554	0.172029	0.204593	0.476685	0.702484	0.01842377	0.001271819	0.0002890434	0.0164823	2.348925e-05	2.176835e-05	6.022295e-05	0.004308272	0.001271819	0.01842377	2.348925e-05	2.176835e-05	0.0002890434	0.0164823	0.004308272	6.022295e-05	0.557682	0.222967	0.128006	0.0913449	0.2963747	0.2189614	1.038753	0.7674299	-1.216131	-1.51886	1.254152
81770	-886.3032	-912.1644	25.86115	0.08828318	0.1779397	0.08593515	0.1732071	-2.427206	-1.726311	-0.02695663	0.176965	0.16602	0.503033	0.590536	0.02832963	4.347026e-05	0.003261597	0.01025431	0.005192419	0.002282519	0.002175582	0.00890986	4.347026e-05	0.02832963	0.005192419	0.002282519	0.003261597	0.01025431	0.00890986	0.002175582	0.557682	0.222967	0.128006	0.0913449	0.2652481	0.3439601	0.5889681	0.7637436	-1.32709	-1.067229	0.7977063
81780	-889.0487	-914.7411	25.6924	0.142408	0.06787503	0.09389474	0.04475245	-1.949059	-2.690087	-0.416522	0.122666	0.128645	0.969387	0.743542	0.02551222	9.241919e-05	0.005407774	0.006154443	0.004491075	0.001444941	0.01362301	0.001670352	9.241919e-05	0.02551222	0.004491075	0.001444941	0.005407774	0.006154443	0.001670352	0.01362301	0.557682	0.222967	0.128006	0.0913449	0.2650743	0.1965204	1.063282	0.7882946	-1.327745	-1.626989	1.389105
81790	-891.8652	-913.262	21.39674	0.09534566	0.07360798	0.264616	0.2042867	-2.350247	-2.609002	1.020771	0.191121	0.247346	0.509528	0.663053	0.02514663	0.00124705	0.002531373	0.01345042	0.004866062	0.01356934	0.004961087	0.007227699	0.00124705	0.02514663	0.004866062	0.01356934	0.002531373	0.01345042	0.007227699	0.004961087	0.557682	0.222967	0.128006	0.0913449	0.286467	0.3209538	0.7741436	0.86734	-1.250132	-1.136458	0.9941339
81800	-892.7978	-913.6863	20.88849	0.02087823	0.08161085	0.03503458	0.1369466	-3.869048	-2.505793	0.5176286	0.216514	0.181392	0.501339	0.457292	0.02733012	0.001488793	0.002671964	0.01707263	0.01712609	3.823491e-05	0.01340834	0.01109619	0.001488793	0.02733012	0.01712609	3.823491e-05	0.002671964	0.01707263	0.01109619	0.01340834	0.557682	0.0913449	0.128006	0.222967	0.2373918	0.2630024	0.5363732	0.5942388	-1.438043	-1.335592	0.8151183
81810	-888.3445	-915.201	26.8566	0.03118724	0.1369547	0.01258729	0.05527544	-3.467746	-1.988105	-0.9073214	0.118667	0.168509	0.220997	0.420864	0.03532978	0.004091546	0.005622326	0.0277849	0.0002609654	0.002377602	0.0004931369	6.862902e-06	0.004091546	0.03532978	0.0002609654	0.002377602	0.005622326	0.0277849	6.862902e-06	0.0004931369	0.222967	0.0913449	0.128006	0.557682	0.1498541	0.3054641	0.2335839	0.4761399	-1.898093	-1.185923	0.4438793
81820	-885.2584	-913.5506	28.29222	0.03485653	0.02465304	0.1719405	0.1216087	-3.356515	-3.702855	1.595908	0.173791	0.264533	0.419536	0.69818	0.01288837	0.0008067025	0.0001804395	0.02061388	0.007245899	0.0001568803	0.001569211	8.017745e-05	0.0008067025	0.01288837	0.007245899	0.0001568803	0.0001804395	0.02061388	8.017745e-05	0.001569211	0.462944	0.0631341	0.088473	0.385449	0.2086475	0.2891863	0.5914761	0.8197882	-1.567109	-1.240684	1.041975
81830	-888.6208	-914.2922	25.67145	0.09750771	0.07598804	0.02849429	0.02220568	-2.327824	-2.577179	-1.230228	0.124747	0.163757	0.534772	0.585386	0.02016231	0.0005029397	0.001687146	0.0136787	7.83972e-07	0.02047726	0.009693928	0.01164592	0.0005029397	0.02016231	7.83972e-07	0.02047726	0.001687146	0.0136787	0.01164592	0.009693928	0.462944	0.0631341	0.088473	0.385449	0.2222547	0.2397448	0.5632662	0.6075919	-1.503931	-1.42818	0.9299283
81840	-886.8338	-914.6161	27.78233	0.09765809	0.0299186	0.07643033	0.02341525	-2.326283	-3.509275	-0.2450929	0.139227	0.214902	0.740337	0.820713	0.02812824	7.392223e-05	4.186569e-06	0.008832929	0.02146544	0.0001116919	0.0008997456	0.01767466	7.392223e-05	0.02812824	0.02146544	0.0001116919	4.186569e-06	0.008832929	0.01767466	0.0008997456	0.088473	0.0631341	0.462944	0.385449	0.2368853	0.2448207	0.8167677	0.8441285	-1.440179	-1.407229	1.237779
81850	-882.1527	-913.1489	30.99621	0.100457	0.04903398	0.07795386	0.03804998	-2.298025	-3.015242	-0.2536129	0.148592	0.172695	0.676417	0.633567	0.02187867	0.000305844	0.0004378429	0.03032754	0.005646661	1.060555e-05	0.0005614047	0.0001265522	0.000305844	0.02187867	0.005646661	1.060555e-05	0.0004378429	0.03032754	0.0001265522	0.0005614047	0.088473	0.0631341	0.462944	0.385449	0.249049	0.2217285	0.7543713	0.6716174	-1.390106	-1.506301	1.108235
81860	-886.0311	-912.8818	26.85066	0.03911353	0.01829623	0.03591305	0.01679914	-3.241287	-4.00106	-0.08536768	0.183037	0.189645	0.858189	0.820112	0.02461939	6.847534e-05	0.002908579	0.01215247	0.001263005	0.000589265	0.0009693408	0.004925705	6.847534e-05	0.02461939	0.001263005	0.000589265	0.002908579	0.01215247	0.004925705	0.0009693408	0.088473	0.0631341	0.462944	0.385449	0.2221509	0.2079412	0.8941018	0.8369111	-1.504398	-1.5705	1.392463
81870	-883.0081	-914.1587	31.1506	0.0393406	0.05381888	0.04693903	0.06421372	-3.235498	-2.922131	0.1765924	0.176706	0.194533	0.694714	0.788335	0.02592637	5.003502e-05	6.385987e-05	0.002271961	0.01262363	0.001393931	0.0006476897	0.0005979815	5.003502e-05	0.02592637	0.01262363	0.001393931	6.385987e-05	0.002271961	0.0005979815	0.0006476897	0.088473	0.0631341	0.462944	0.385449	0.2160469	0.2483514	0.7416528	0.8525487	-1.53226	-1.392911	1.233386
81880	-885.5363	-914.5887	29.05245	0.03947898	0.09850514	0.06587259	0.1643606	-3.231987	-2.317647	0.511954	0.193216	0.19374	0.450567	0.484246	0.02551163	0.0006857095	0.000121534	0.006394701	1.859022e-05	0.006738346	0.004948545	0.006330255	0.0006857095	0.02551163	1.859022e-05	0.006738346	0.000121534	0.006394701	0.006330255	0.004948545	0.088473	0.0631341	0.385449	0.462944	0.2326945	0.2922455	0.51644	0.6486068	-1.458029	-1.230161	0.7972325
81890	-889.0743	-913.9725	24.89818	0.0736019	0.1265664	0.07850408	0.1349962	-2.609084	-2.066988	0.06447975	0.191298	0.11873	0.913827	0.783901	0.0278325	0.0007493545	8.286859e-05	0.01045323	0.01321849	0.00455871	0.01327806	0.0005867945	0.0007493545	0.0278325	0.01321849	0.00455871	8.286859e-05	0.01045323	0.0005867945	0.01327806	0.088473	0.0631341	0.385449	0.462944	0.2648998	0.2452968	0.9923307	0.918897	-1.328404	-1.405286	1.320705
81900	-887.2195	-915.0763	27.85685	0.02068055	0.04139974	0.02910384	0.05826208	-3.878562	-3.184481	0.3416767	0.155453	0.174415	0.66639	0.79392	0.01836965	0.0004156401	2.784506e-07	0.02352901	0.009456813	0.004887639	0.0005869451	0.00416103	0.0004156401	0.01836965	0.009456813	0.004887639	2.784506e-07	0.02352901	0.00416103	0.0005869451	0.088473	0.462944	0.385449	0.0631341	0.176134	0.2158152	0.6954943	0.8521817	-1.73651	-1.533333	1.373377
81910	-890.8255	-915.243	24.41749	0.01747245	0.1283646	0.07907394	0.5809311	-4.04713	-2.052881	1.509758	0.15882	0.14264	0.731217	0.664687	0.04214333	0.004462157	0.0005628899	0.005114094	0.001305782	1.027383e-05	0.007620911	0.003764599	0.004462157	0.04214333	0.001305782	1.027383e-05	0.0005628899	0.005114094	0.003764599	0.007620911	0.088473	0.462944	0.385449	0.0631341	0.1762922	0.271005	0.8102907	1.245618	-1.735612	-1.305618	1.52525
81920	-890.9954	-917.8795	26.88412	0.07445566	0.2538152	0.002973312	0.01013585	-2.597551	-1.371149	-3.220527	0.164228	0.23863	0.544513	1.11942	0.01939485	0.0002854004	0.0007418281	0.003440663	0.0002188706	0.002278526	0.0001283591	0.002085463	0.0002854004	0.01939485	0.0002188706	0.002278526	0.0007418281	0.003440663	0.002085463	0.0001283591	0.088473	0.462944	0.385449	0.0631341	0.2386835	0.4924455	0.5474859	1.129558	-1.432617	-0.7083716	0.8301984
81930	-886.7004	-915.9852	29.28487	0.01247863	0.06312808	0.01297291	0.06562861	-4.383738	-2.76259	0.03884595	0.199105	0.246542	0.433862	0.588351	0.01411152	0.001305481	0.008750067	0.02061014	0.02144858	4.679605e-07	0.001140287	1.573444e-06	0.001305481	0.01411152	0.02144858	4.679605e-07	0.008750067	0.02061014	1.573444e-06	0.001140287	0.385449	0.462944	0.088473	0.0631341	0.2115837	0.3096703	0.4468348	0.6539797	-1.553134	-1.172247	0.747568
81940	-892.5146	-913.2527	20.7381	0.01013869	0.07260863	0.003088514	0.0221185	-4.591396	-2.622672	-1.188669	0.160232	0.164057	0.42164	0.567881	0.02791124	0.0003520604	0.006682953	0.02941837	0.007239755	0.004665155	0.008751382	2.527958e-05	0.0003520604	0.02791124	0.007239755	0.004665155	0.006682953	0.02941837	2.527958e-05	0.008751382	0.462944	0.385449	0.088473	0.0631341	0.1703707	0.2366654	0.4247289	0.5899996	-1.769779	-1.441108	0.9134748
81950	-889.4737	-910.983	21.50932	0.0652715	0.03763121	0.1349551	0.07780613	-2.7292	-3.279921	0.7263864	0.164494	0.191799	0.58912	0.645212	0.02192908	0.001892759	0.001723754	0.01130385	0.02263067	0.003364657	0.006491768	0.004419109	0.001892759	0.02192908	0.02263067	0.003364657	0.001723754	0.01130385	0.004419109	0.006491768	0.462944	0.385449	0.088473	0.0631341	0.2297651	0.2294298	0.7240747	0.723018	-1.470698	-1.472158	1.147837
81960	-884.6314	-915.8462	31.21484	0.03459542	0.01193182	0.1516952	0.05231905	-3.364034	-4.428547	1.478152	0.147857	0.224428	0.297237	0.529255	0.02066248	1.362162e-05	0.006138681	0.004723654	7.909969e-05	6.18927e-05	0.0004140129	0.001164382	1.362162e-05	0.02066248	7.909969e-05	6.18927e-05	0.006138681	0.004723654	0.001164382	0.0004140129	0.462944	0.385449	0.088473	0.0631341	0.1824528	0.2363602	0.4489325	0.5815738	-1.701264	-1.442398	0.9003808
81970	-891.6077	-914.8899	23.2822	0.06565426	0.1290506	0.4114534	0.8087561	-2.723353	-2.047551	1.835293	0.141314	0.15244	0.678981	0.674302	0.02327871	0.005208075	0.00443549	0.01441238	0.003408486	0.0005803428	0.008029017	0.0001471316	0.005208075	0.02327871	0.003408486	0.0005803428	0.00443549	0.01441238	0.0001471316	0.008029017	0.462944	0.088473	0.385449	0.0631341	0.2069685	0.2814901	1.090434	1.483058	-1.575189	-1.267658	1.661764
81980	-889.6557	-916.5187	26.86301	0.1550047	0.08511374	0.2640402	0.1449856	-1.8643	-2.463767	0.5326462	0.141954	0.105547	0.932657	0.623348	0.02556681	0.0042031	0.007178363	0.009274861	0.002992871	0.0003384209	0.00146112	0.0002808598	0.0042031	0.02556681	0.002992871	0.0003384209	0.007178363	0.009274861	0.0002808598	0.00146112	0.462944	0.088473	0.385449	0.0631341	0.2969585	0.1906607	1.196697	0.7683335	-1.214163	-1.65726	1.393729
81990	-883.0182	-911.9941	28.9759	0.112715	0.1036897	0.6719612	0.6181556	-2.182892	-2.266353	1.785338	0.15095	0.206405	-0.00197191	0.169813	0.02242771	0.003326433	0.001294803	0.002174375	0.0004004523	0.01682825	0.0006971699	9.610698e-06	0.003326433	0.02242771	0.0004004523	0.01682825	0.001294803	0.002174375	9.610698e-06	0.0006971699	0.462944	0.088473	0.385449	0.0631341	0.2636652	0.3100944	0.6699893	0.7879687	-1.333075	-1.170879	0.9325817
82000	-890.5209	-912.8574	22.33648	0.05099992	0.1057724	0.1849706	0.3836239	-2.975931	-2.246465	1.288373	0.190005	0.1939	0.446203	0.401196	0.02411155	0.004896404	1.853061e-05	0.04508227	0.00171603	9.865982e-05	0.01485019	0.009689078	0.004896404	0.02411155	0.00171603	9.865982e-05	1.853061e-05	0.04508227	0.009689078	0.01485019	0.462944	0.385449	0.088473	0.0631341	0.2410046	0.2996722	0.6311738	0.78482	-1.422939	-1.205066	0.9627651
82010	-892.5594	-913.4258	20.86635	0.03816439	0.04720273	0.1454047	0.1798404	-3.265852	-3.053304	1.337618	0.186304	0.186119	0.484468	0.474874	0.02320658	0.01023008	0.01146551	0.01612107	0.001036795	0.008352576	0.001322106	0.002770145	0.01023008	0.02320658	0.001036795	0.008352576	0.01146551	0.01612107	0.002770145	0.001322106	0.462944	0.385449	0.088473	0.0631341	0.2244686	0.2333214	0.6298725	0.6547139	-1.494019	-1.455338	1.031782
82020	-888.8985	-916.4453	27.54684	0.09063202	0.1619228	0.01523942	0.02722669	-2.400948	-1.820636	-1.782922	0.155068	0.273993	0.627454	1.11303	0.03376833	0.0001594843	0.002149086	0.0008381347	0.00282209	4.836695e-05	0.01554942	0.0007039517	0.0001594843	0.03376833	0.00282209	4.836695e-05	0.002149086	0.0008381347	0.0007039517	0.01554942	0.462944	0.088473	0.385449	0.0631341	0.2456997	0.4359159	0.6426936	1.140255	-1.403645	-0.830306	0.9615581
82030	-885.9256	-913.0727	27.14715	0.04217939	0.02883832	0.05885234	0.04023771	-3.165823	-3.54605	0.3330998	0.150888	0.161896	0.579188	0.590091	0.02434277	0.002699596	1.05646e-05	0.009960163	5.761091e-05	0.01147138	0.002451248	0.01016368	0.002699596	0.02434277	5.761091e-05	0.01147138	1.05646e-05	0.009960163	0.01016368	0.002451248	0.462944	0.0631341	0.385449	0.088473	0.1930677	0.1907341	0.6380405	0.6303284	-1.644715	-1.656875	1.195361
82040	-888.7359	-914.8295	26.09362	0.04130461	0.02260774	0.02798824	0.01531913	-3.186781	-3.789463	-0.3891898	0.104657	0.23741	0.301186	0.571077	0.04357753	0.0002914698	0.001583802	0.0271619	0.00259693	0.002547045	0.0009697255	1.149966e-05	0.0002914698	0.04357753	0.00259693	0.002547045	0.001583802	0.0271619	1.149966e-05	0.0009697255	0.462944	0.0631341	0.385449	0.088473	0.1459615	0.2600175	0.3291747	0.5863957	-1.924412	-1.347006	0.8132457
82050	-888.1756	-914.0052	25.82961	0.01476315	0.1526377	0.01558144	0.1610981	-4.215621	-1.879688	0.05394677	0.171362	0.18688	0.350144	0.506033	0.02072414	0.00229256	0.0006198825	0.005757246	0.0080426	0.002535275	0.001954865	0.001248697	0.00229256	0.02072414	0.0080426	0.002535275	0.0006198825	0.005757246	0.001248697	0.001954865	0.462944	0.0631341	0.385449	0.088473	0.1861254	0.3395173	0.3657255	0.6671315	-1.681335	-1.08023	0.6754624
82060	-888.9696	-913.265	24.2954	0.1039351	0.04972457	0.5541263	0.2651048	-2.263989	-3.001256	1.673626	0.156757	0.28863	0.00925286	0.466109	0.01468129	0.001848218	0.002099688	0.001081063	0.004031804	0.004714997	0.01557653	0.00440287	0.001848218	0.01468129	0.004031804	0.004714997	0.002099688	0.001081063	0.00440287	0.01557653	0.373971	0.0612542	0.449159	0.115616	0.2606924	0.3383547	0.5633792	0.7312141	-1.344414	-1.083661	0.7706117
82070	-880.0596	-910.764	30.70433	0.01101574	0.05156081	0.02918913	0.136624	-4.50843	-2.964993	0.9744709	0.187019	0.178318	0.626371	0.62435	0.02019556	0.0008686636	0.0002726653	0.02162292	4.942576e-05	0.002160626	0.007076865	7.483016e-08	0.0008686636	0.02019556	4.942576e-05	0.002160626	0.0002726653	0.02162292	7.483016e-08	0.007076865	0.373971	0.115616	0.449159	0.0612542	0.198035	0.2298791	0.65556	0.7609743	-1.619312	-1.470202	1.197046
82080	-892.6587	-913.146	20.48723	0.03012582	0.08884446	0.02358067	0.06954209	-3.502373	-2.420868	-0.2449551	0.159973	0.186384	0.447135	0.611969	0.02378567	0.0008026064	0.003536383	0.0377109	0.05326573	9.265831e-05	0.00449428	0.0001054383	0.0008026064	0.02378567	0.05326573	9.265831e-05	0.003536383	0.0377109	0.0001054383	0.00449428	0.373971	0.115616	0.449159	0.0612542	0.1900989	0.2752289	0.4707159	0.6815115	-1.660211	-1.290152	0.9067102
82090	-884.5491	-911.9684	27.41925	0.03474152	0.03717249	0.04961671	0.05308854	-3.35982	-3.292186	0.3563921	0.17027	0.218808	0.46591	0.590607	0.02154111	0.0002050791	0.001119543	0.01007974	0.001508176	0.0004640813	0.01117306	0.001967578	0.0002050791	0.02154111	0.001508176	0.0004640813	0.001119543	0.01007974	0.001967578	0.01117306	0.373971	0.0612542	0.449159	0.115616	0.2050114	0.2559807	0.5155268	0.6436956	-1.58469	-1.362653	0.9221238
82100	-893.1511	-911.5339	18.38273	0.01151757	0.07255334	0.002075405	0.01307373	-4.463881	-2.623433	-1.713718	0.210552	0.183593	0.582254	0.660922	0.02583709	0.0005947746	0.001294538	0.008180908	0.007867096	0.03136689	0.008942377	0.001005419	0.0005947746	0.02583709	0.007867096	0.03136689	0.001294538	0.008180908	0.001005419	0.008942377	0.373971	0.115616	0.449159	0.0612542	0.2220697	0.2561467	0.5843297	0.6739961	-1.504764	-1.362005	0.967474
82110	-897.1897	-912.7906	15.60083	0.01884944	0.09898245	0.01828357	0.09601094	-3.971272	-2.312813	-0.03048043	0.16449	0.217535	0.373453	0.580282	0.03970828	0.004416437	0.001901119	0.02064399	4.29921e-05	0.006950557	0.07062155	0.003512568	0.004416437	0.03970828	4.29921e-05	0.006950557	0.001901119	0.02064399	0.003512568	0.07062155	0.373971	0.115616	0.449159	0.0612542	0.1833398	0.3165172	0.3917369	0.6762932	-1.696414	-1.150378	0.7592491
82120	-877.9688	-910.9651	32.99622	0.06032034	0.01571939	0.02873415	0.007488075	-2.808086	-4.15286	-0.7415832	0.181235	0.205402	0.868539	0.81388	0.02035836	1.433835e-05	5.239715e-05	0.009258382	0.0005331336	0.008994071	5.733964e-06	0.0005962971	1.433835e-05	0.02035836	0.0005331336	0.008994071	5.239715e-05	0.009258382	0.0005962971	5.733964e-06	0.373971	0.115616	0.449159	0.0612542	0.2415558	0.2211214	0.8972729	0.8213684	-1.420655	-1.509043	1.31226
82130	-891.6574	-911.1839	19.52651	0.0191799	0.01900036	0.001475045	0.001461237	-3.953892	-3.963297	-2.565175	0.191984	0.211553	0.590216	0.644559	0.02101746	0.002994451	0.002825169	0.02193294	0.02570718	0.0003444722	0.0002722312	0.0002526063	0.002994451	0.02101746	0.02570718	0.0003444722	0.002825169	0.02193294	0.0002526063	0.0002722312	0.449159	0.115616	0.373971	0.0612542	0.2111639	0.2305529	0.5916914	0.6460205	-1.555121	-1.467275	1.030351
82140	-886.8924	-913.6544	26.76193	0.08294667	0.04388697	0.1765237	0.09339845	-2.489557	-3.126138	0.7552573	0.141164	0.19608	0.483574	0.613402	0.01529474	0.0001216249	0.0001956523	0.006790835	0.002821771	0.001720193	0.02003468	0.008013995	0.0001216249	0.01529474	0.002821771	0.001720193	0.0001956523	0.006790835	0.008013995	0.02003468	0.449159	0.115616	0.373971	0.0612542	0.224111	0.2399672	0.6600977	0.7068006	-1.495614	-1.427253	1.080246
82150	-886.4609	-913.1759	26.71501	0.06754089	0.1051309	0.0445771	0.06938654	-2.695022	-2.252549	-0.415513	0.162415	0.207405	0.427749	0.572557	0.01693669	0.002508425	0.0002635989	0.01011259	0.02186993	0.006817812	0.001025615	0.0001792593	0.002508425	0.01693669	0.02186993	0.006817812	0.0002635989	0.01011259	0.0001792593	0.001025615	0.449159	0.373971	0.0612542	0.115616	0.229956	0.312536	0.4723259	0.641944	-1.469867	-1.163036	0.7197813
82160	-886.4288	-911.7267	25.2979	0.01517311	0.0173112	0.01540035	0.01757046	-4.18823	-4.056401	0.01486517	0.190189	0.24501	0.446555	0.572514	0.02831482	0.002256613	0.0006045211	0.01518058	0.001453119	0.01170668	7.219425e-05	0.0001187838	0.002256613	0.02831482	0.001453119	0.01170668	0.0006045211	0.01518058	0.0001187838	7.219425e-05	0.449159	0.373971	0.0612542	0.115616	0.205362	0.2623215	0.4619556	0.5900841	-1.582981	-1.338185	0.8106943
82170	-886.264	-913.433	27.16901	0.08767855	0.06805108	0.3780702	0.2934365	-2.434078	-2.687497	1.461403	0.160763	0.128145	0.905827	0.720465	0.02349651	0.002293653	8.835909e-05	0.02072416	0.006176884	0.001209567	0.001274631	8.127692e-05	0.002293653	0.02349651	0.006176884	0.001209567	8.835909e-05	0.02072416	8.127692e-05	0.001274631	0.449159	0.373971	0.0612542	0.115616	0.2484416	0.1961958	1.283898	1.013902	-1.392547	-1.628642	1.642448
82180	-882.4299	-916.3543	33.9244	0.0856407	0.03943966	0.06454109	0.02972277	-2.457595	-3.232983	-0.2828586	0.189035	0.223949	0.820351	0.818806	0.008810855	3.806844e-05	0.0001001466	0.006263483	0.001917029	0.0001944768	0.01285956	4.783558e-05	3.806844e-05	0.008810855	0.001917029	0.0001944768	0.0001001466	0.006263483	4.783558e-05	0.01285956	0.449159	0.373971	0.0612542	0.115616	0.274676	0.2633887	0.8848916	0.8485284	-1.292163	-1.334125	1.169873
82190	-887.6257	-912.2842	24.65854	0.1066929	0.07073918	0.1900082	0.1259786	-2.237801	-2.648756	0.5771129	0.144282	0.239287	0.491165	0.715468	0.02172073	0.0007708694	0.003192612	0.01174352	0.007509808	0.001876268	0.02521267	5.269328e-05	0.0007708694	0.02172073	0.007509808	0.001876268	0.003192612	0.01174352	5.269328e-05	0.02521267	0.449159	0.373971	0.0612542	0.115616	0.2509744	0.3100261	0.6811736	0.8414467	-1.382404	-1.171099	0.998466
82200	-882.6563	-912.2323	29.57598	0.05398664	0.02597971	0.06180054	0.02973995	-2.919019	-3.650439	0.1351754	0.188531	0.165709	0.763287	0.622416	0.02118625	9.156042e-06	0.003224322	0.007427258	0.005154839	0.003155865	0.001716918	0.0001375512	9.156042e-06	0.02118625	0.005154839	0.003155865	0.003224322	0.007427258	0.0001375512	0.001716918	0.449159	0.373971	0.0612542	0.115616	0.2425181	0.1916883	0.8250879	0.6521564	-1.416679	-1.651885	1.224414
82210	-886.6748	-915.3447	28.66986	0.03024339	0.04307107	0.07399713	0.1053829	-3.498478	-3.144904	0.8947487	0.11903	0.215062	0.366281	0.655972	0.02110292	0.008065658	8.496949e-08	0.01302067	0.01098588	0.0004977295	0.01217203	0.0001209353	0.008065658	0.02110292	0.01098588	0.0004977295	8.496949e-08	0.01302067	0.0001209353	0.01217203	0.115616	0.373971	0.0612542	0.449159	0.1492736	0.2581329	0.4402777	0.7613547	-1.901974	-1.354281	1.081625
82220	-901.9658	-919.4682	17.50238	0.04671575	0.03232405	0.0208813	0.01444841	-3.063674	-3.431944	-0.8052272	0.172184	0.1961	0.668423	0.704847	0.03499849	3.787057e-05	0.04387508	0.003226802	0.01980721	4.506002e-05	0.03750855	0.003566203	3.787057e-05	0.03499849	0.01980721	4.506002e-05	0.04387508	0.003226802	0.003566203	0.03750855	0.0612542	0.373971	0.115616	0.449159	0.2189002	0.2284244	0.6893043	0.7192952	-1.519139	-1.47655	1.147067
82230	-889.202	-918.5425	29.34051	0.03071941	0.02002057	0.04824577	0.03144292	-3.482861	-3.910995	0.4514134	0.193519	0.272769	0.723298	0.975967	0.02456511	0.0002587893	0.0002171849	0.0002423863	0.0003952764	0.008715853	0.006306737	0.0003224862	0.0002587893	0.02456511	0.0003952764	0.008715853	0.0002171849	0.0002423863	0.0003224862	0.006306737	0.115616	0.373971	0.0612542	0.449159	0.2242384	0.2927896	0.7715438	1.00741	-1.495046	-1.228301	1.235684
