Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	net_diversification[1]	net_diversification[2]	net_diversification[3]	net_diversification[4]	q[1][2]	q[1][3]	q[2][1]	q[2][4]	q[3][1]	q[3][4]	q[4][2]	q[4][3]	q_0A0B	q_0A1A	q_0B0A	q_0B1B	q_1A0A	q_1A1B	q_1B0B	q_1B1A	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]
51290	-890.7803	-913.842	23.06167	0.0329031	0.1105911	0.04074314	0.1369424	-3.414188	-2.201916	0.2137205	0.181101	0.179255	0.414315	0.479387	0.02540193	0.004695653	0.005044239	0.005138538	0.01053483	0.002839814	0.01538064	0.0002797005	0.004695653	0.02540193	0.01053483	0.002839814	0.005044239	0.005138538	0.0002797005	0.01538064	0.531721	0.373465	0.0844965	0.0103175	0.2140037	0.2898463	0.4550579	0.6163298	-1.541762	-1.238404	0.7544313
51300	-885.4571	-916.3937	30.93661	0.0188324	0.01896848	0.0110569	0.01113679	-3.972176	-3.964977	-0.5325246	0.176253	0.264681	0.477719	0.699531	0.0158236	0.005756348	3.537917e-05	0.001169556	0.00209073	0.0001401027	0.00286261	0.0001200156	0.005756348	0.0158236	0.00209073	0.0001401027	3.537917e-05	0.001169556	0.0001200156	0.00286261	0.531721	0.0844965	0.373465	0.0103175	0.1950853	0.2836491	0.4887757	0.7106675	-1.634318	-1.260017	0.9184667
51310	-897.1987	-917.3979	20.1992	0.02822276	0.0919707	0.008193468	0.0267004	-3.567626	-2.386285	-1.236792	0.139852	0.275269	0.246235	0.529221	0.03950767	0.000186204	0.009312176	0.02395984	0.003494366	0.001917361	0.00980544	0.004204384	0.000186204	0.03950767	0.003494366	0.001917361	0.009312176	0.02395984	0.004204384	0.00980544	0.531721	0.0844965	0.373465	0.0103175	0.1680752	0.3672402	0.2544289	0.555921	-1.783344	-1.001739	0.4146103
51320	-880.991	-911.6094	30.61845	0.07050602	0.0454246	0.1169241	0.07533015	-2.652057	-3.091702	0.5058267	0.15823	0.206523	0.52395	0.630579	0.01622489	0.0009568774	0.0004923181	0.009741574	0.001771336	0.0002789752	0.001056673	0.001351769	0.0009568774	0.01622489	0.001771336	0.0002789752	0.0004923181	0.009741574	0.001351769	0.001056673	0.531721	0.0844965	0.373465	0.0103175	0.2287358	0.251948	0.6408736	0.7059095	-1.475188	-1.378533	1.030265
51330	-889.3751	-913.8484	24.47327	0.01407575	0.07875806	0.03396906	0.1900672	-4.263302	-2.541375	0.8809969	0.196335	0.153299	0.592823	0.501209	0.01084509	0.002015713	0.01439226	0.01161686	0.0004787491	0.006142416	0.0004667953	0.003151136	0.002015713	0.01084509	0.0004787491	0.006142416	0.01439226	0.01161686	0.003151136	0.0004667953	0.0844965	0.531721	0.373465	0.0103175	0.2104104	0.2320571	0.6267923	0.6912759	-1.558696	-1.460772	1.091556
51340	-894.5089	-917.9553	23.44639	0.05708552	0.0439929	0.01860717	0.0143396	-2.863205	-3.123727	-1.121004	0.118377	0.178579	0.400543	0.517347	0.01800299	0.0003381364	0.001034629	0.01675998	0.01084098	0.01083421	0.01104482	0.000767303	0.0003381364	0.01800299	0.01084098	0.01083421	0.001034629	0.01675998	0.000767303	0.01104482	0.0844965	0.0103175	0.373465	0.531721	0.1754622	0.2225714	0.4191506	0.5316867	-1.740331	-1.502507	0.8708064
51350	-891.3885	-918.7478	27.35934	0.03142615	0.04426079	0.03690112	0.05197177	-3.460115	-3.117656	0.1606014	0.165056	0.212592	0.297598	0.385306	0.03003286	0.006668394	0.01262144	0.004807801	0.002068383	0.0008098238	0.0004637762	4.297155e-05	0.006668394	0.03003286	0.002068383	0.0008098238	0.01262144	0.004807801	4.297155e-05	0.0004637762	0.531721	0.0103175	0.373465	0.0844965	0.1964817	0.2568532	0.3344989	0.4372781	-1.627186	-1.35925	0.5320645
51360	-885.2112	-911.5413	26.33004	0.02292301	0.1610577	0.01880723	0.1321401	-3.775614	-1.825993	-0.1978997	0.19146	0.196181	0.459635	0.665116	0.02915481	0.000638661	0.0002482315	0.008862389	0.0003421749	0.001956046	0.004785953	0.00897443	0.000638661	0.02915481	0.0003421749	0.001956046	0.0002482315	0.008862389	0.00897443	0.004785953	0.531721	0.0103175	0.0844965	0.373465	0.2143826	0.3572382	0.4784425	0.7972566	-1.539993	-1.029353	0.8027738
51370	-890.2191	-914.3628	24.14363	0.0774206	0.2405085	0.04830841	0.150071	-2.558502	-1.425	-0.4716471	0.149509	0.16337	0.385437	0.621889	0.01965649	0.00461839	0.0002870193	0.01463923	0.008770141	0.006367011	0.004620658	0.001593793	0.00461839	0.01965649	0.008770141	0.006367011	0.0002870193	0.01463923	0.001593793	0.004620658	0.531721	0.0103175	0.373465	0.0844965	0.2269295	0.4038789	0.4337451	0.7719598	-1.483116	-0.9066402	0.6478175
51380	-881.5301	-911.7839	30.25371	0.06108036	0.06144084	0.08109485	0.08157346	-2.795565	-2.78968	0.2834292	0.191525	0.170731	0.572092	0.518778	0.02983119	0.001951801	7.823349e-05	0.01675302	0.0001416078	0.0008254479	7.655105e-05	0.00574074	0.001951801	0.02983119	0.0001416078	0.0008254479	7.823349e-05	0.01675302	0.00574074	7.655105e-05	0.531721	0.0103175	0.373465	0.0844965	0.2526052	0.2321723	0.6531872	0.6003517	-1.375928	-1.460276	0.9500361
51390	-894.3312	-914.9125	20.5813	0.03760807	0.1907833	0.07410003	0.3759047	-3.280537	-1.656617	0.6781973	0.178083	0.20526	0.370865	0.441123	0.02162333	0.004572606	0.0006086878	0.00575845	0.01276446	0.0006833527	0.02501469	0.01501957	0.004572606	0.02162333	0.01276446	0.0006833527	0.0006086878	0.00575845	0.01501957	0.02501469	0.531721	0.0103175	0.373465	0.0844965	0.2156911	0.3960436	0.4449651	0.8170275	-1.533908	-0.9262311	0.7241486
51400	-894.3747	-915.7968	21.42211	0.01394864	0.01010794	0.01208719	0.008759037	-4.272374	-4.594434	-0.1432354	0.125108	0.217333	0.602705	0.996794	0.02413148	0.003966572	0.0001113521	0.01533513	0.01783605	0.0009533319	0.005530658	9.12233e-05	0.003966572	0.02413148	0.01783605	0.0009533319	0.0001113521	0.01533513	9.12233e-05	0.005530658	0.531721	0.0103175	0.373465	0.0844965	0.1390567	0.2274409	0.6147925	1.005553	-1.972873	-1.480865	1.486403
51410	-895.7825	-920.5976	24.81506	0.05437331	0.1561349	0.0934277	0.2682809	-2.911882	-1.857035	0.5413146	0.146756	0.192088	0.162512	0.174837	0.01952576	0.01452326	4.882519e-05	0.03067604	0.0006294402	0.006715448	0.001245954	0.003310094	0.01452326	0.01952576	0.0006294402	0.006715448	4.882519e-05	0.03067604	0.003310094	0.001245954	0.373465	0.0103175	0.531721	0.0844965	0.2011294	0.3482233	0.2559394	0.4431181	-1.603807	-1.054911	0.2409923
51420	-888.3086	-914.5235	26.21488	0.1352918	0.04385185	0.402615	0.1304988	-2.000321	-3.126938	1.090547	0.151485	0.24863	0.375201	0.662791	0.01801237	0.0003283275	0.005090508	0.003332534	0.005693275	0.003408457	0.005131728	0.001398756	0.0003283275	0.01801237	0.005693275	0.003408457	0.005090508	0.003332534	0.001398756	0.005131728	0.373465	0.0103175	0.531721	0.0844965	0.2867765	0.2924818	0.7778156	0.7932898	-1.249052	-1.229353	0.9977863
51430	-890.8677	-913.7502	22.88253	0.06083903	0.04158425	0.1368076	0.09350972	-2.799524	-3.180034	0.8103439	0.132956	0.16695	0.397239	0.481155	0.02168409	0.001658422	0.002132967	0.01891773	0.01255412	0.003348575	0.003181235	0.003476546	0.001658422	0.02168409	0.01255412	0.003348575	0.002132967	0.01891773	0.003476546	0.003181235	0.373465	0.531721	0.0103175	0.0844965	0.193795	0.2085345	0.5340467	0.5746646	-1.640954	-1.567651	1.013682
51440	-893.5967	-914.8716	21.27487	0.02627221	0.1163175	0.03283028	0.1453527	-3.639244	-2.151432	0.2228396	0.221839	0.218617	0.639269	0.761941	0.02859067	0.003553943	0.005509632	0.01218015	0.003680296	0.0006081295	0.008464746	0.01115177	0.003553943	0.02859067	0.003680296	0.0006081295	0.005509632	0.01218015	0.01115177	0.008464746	0.373465	0.531721	0.0103175	0.0844965	0.2481109	0.3349349	0.6720992	0.907294	-1.39388	-1.093819	0.9965304
51450	-886.9692	-914.232	27.26275	0.0580087	0.116809	0.1103447	0.2221952	-2.847162	-2.147215	0.6430158	0.203156	0.129408	1.03458	0.857197	0.02564992	0.001904055	0.001167876	0.01132368	0.002542988	0.001617765	0.00501131	7.064684e-05	0.001904055	0.02564992	0.002542988	0.001617765	0.001167876	0.01132368	7.064684e-05	0.00501131	0.373465	0.531721	0.0103175	0.0844965	0.2611648	0.2462171	1.144921	1.079392	-1.342604	-1.401542	1.477939
51460	-887.7158	-914.5548	26.83903	0.05907747	0.0821636	0.07667432	0.1066369	-2.828906	-2.499043	0.2607172	0.147473	0.175446	0.323112	0.391975	0.02928594	0.000983518	0.00365213	0.02609566	0.0003169511	0.0136587	4.790703e-05	0.0005831405	0.000983518	0.02928594	0.0003169511	0.0136587	0.00365213	0.02609566	0.0005831405	4.790703e-05	0.373465	0.531721	0.0103175	0.0844965	0.2065509	0.2576094	0.3997862	0.4986116	-1.577208	-1.356311	0.660383
51470	-897.349	-917.4873	20.13827	0.08647103	0.04672319	0.2252259	0.1216971	-2.447946	-3.063515	0.9572944	0.121449	0.251712	0.152845	0.420964	0.03008781	0.006372105	0.0005111033	0.003110424	0.04023175	0.002441835	0.01602533	0.001593039	0.006372105	0.03008781	0.04023175	0.002441835	0.0005111033	0.003110424	0.001593039	0.01602533	0.373465	0.531721	0.0103175	0.0844965	0.2079196	0.2984352	0.3780713	0.5426607	-1.570604	-1.209202	0.5979314
51480	-887.5877	-912.3778	24.79017	0.04666705	0.0428114	0.109414	0.1003741	-3.064717	-3.150951	0.8521	0.166034	0.200848	0.697521	0.824007	0.01781005	0.0005680566	0.0001736239	0.005890457	0.005831114	0.00355276	0.02934819	0.0008681233	0.0005680566	0.01781005	0.005831114	0.00355276	0.0001736239	0.005890457	0.0008681233	0.02934819	0.373465	0.531721	0.0103175	0.0844965	0.2127014	0.243659	0.8069353	0.9243809	-1.547866	-1.411985	1.333354
51490	-884.7667	-911.6615	26.89486	0.05231062	0.1397636	0.05739767	0.1533552	-2.950556	-1.967803	0.09280434	0.202798	0.17449	0.561153	0.608601	0.03570023	0.0005650991	9.354722e-06	0.005979258	0.006923618	0.002827046	0.01711292	0.0005661363	0.0005650991	0.03570023	0.006923618	0.002827046	9.354722e-06	0.005979258	0.0005661363	0.01711292	0.373465	0.531721	0.0103175	0.0844965	0.2551088	0.3142536	0.6185504	0.761956	-1.366065	-1.157555	0.8856885
51500	-887.0497	-913.6121	26.56235	0.1391436	0.07082767	0.03853025	0.01961289	-1.972249	-2.647505	-1.284063	0.151612	0.183347	1.0659	0.945863	0.01899781	0.0003443137	0.0006055165	0.01696447	0.005230661	0.002172827	0.006094874	0.0002547898	0.0003443137	0.01899781	0.005230661	0.002172827	0.0006055165	0.01696447	0.0002547898	0.006094874	0.373465	0.531721	0.0103175	0.0844965	0.290756	0.2541747	1.104429	0.9654756	-1.235271	-1.369733	1.334599
51510	-887.8095	-914.4473	26.6378	0.02786563	0.09027796	0.09307333	0.3015353	-3.580361	-2.404862	1.205994	0.192237	0.186527	0.733083	0.737453	0.01307125	2.054561e-05	0.01061737	0.002896871	0.01264579	0.009806219	0.0004764269	0.0007630351	2.054561e-05	0.01307125	0.01264579	0.009806219	0.01061737	0.002896871	0.0007630351	0.0004764269	0.373465	0.531721	0.0844965	0.0103175	0.2201026	0.2768049	0.8261564	1.038989	-1.513662	-1.284442	1.32269
51520	-885.8897	-914.4991	28.60943	0.0665439	0.05041725	0.09755996	0.0739167	-2.709893	-2.987422	0.3826054	0.144849	0.200858	0.496189	0.631851	0.0169118	2.501216e-05	0.002404069	0.003450381	0.004641177	0.00610538	0.007664119	0.0009671579	2.501216e-05	0.0169118	0.004641177	0.00610538	0.002404069	0.003450381	0.0009671579	0.007664119	0.373465	0.531721	0.0844965	0.0103175	0.2113928	0.2512749	0.5937485	0.7057674	-1.554037	-1.381208	1.032738
51530	-884.2514	-911.8065	27.55503	0.03842516	0.04148436	0.1384109	0.1494304	-3.259043	-3.182439	1.281514	0.132387	0.221891	0.377763	0.646458	0.02548164	0.005186809	2.576259e-05	0.01577137	0.000906806	0.0001035983	0.006351897	0.001487796	0.005186809	0.02548164	0.000906806	0.0001035983	2.576259e-05	0.01577137	0.001487796	0.006351897	0.373465	0.531721	0.0844965	0.0103175	0.1708123	0.2633752	0.5161739	0.7958879	-1.76719	-1.334176	1.105879
51540	-885.8093	-915.6112	29.80196	0.07120451	0.2402422	0.07483189	0.2524808	-2.642199	-1.426108	0.04968796	0.151592	0.219056	0.321056	0.563645	0.02595813	0.0004948739	0.007482528	0.01182435	0.001281729	0.001107033	0.0001342555	6.219738e-05	0.0004948739	0.02595813	0.001281729	0.001107033	0.007482528	0.01182435	6.219738e-05	0.0001342555	0.373465	0.531721	0.0844965	0.0103175	0.2227967	0.4592977	0.3958876	0.8161263	-1.501495	-0.7780566	0.5748704
51550	-890.9379	-912.9674	22.0295	0.03824807	0.2149501	0.1115811	0.627074	-3.263662	-1.537349	1.070659	0.159046	0.206606	0.400029	0.46608	0.02637641	0.003044958	0.002959628	0.02151141	0.001313683	0.001227365	0.0245854	0.0002009168	0.003044958	0.02637641	0.001313683	0.001227365	0.002959628	0.02151141	0.0002009168	0.0245854	0.373465	0.531721	0.0844965	0.0103175	0.1972936	0.4215561	0.5116098	1.093154	-1.623062	-0.8638025	0.9528691
51560	-888.9219	-917.553	28.63104	0.08508906	0.06400856	0.087237	0.06562435	-2.464057	-2.748739	0.02493008	0.145946	0.113286	0.584476	0.449844	0.01630542	0.0002603192	0.004417853	0.00878184	0.005457017	0.0008489505	0.006288796	0.000330487	0.0002603192	0.01630542	0.005457017	0.0008489505	0.004417853	0.00878184	0.000330487	0.006288796	0.590779	0.259235	0.133664	0.0163211	0.2310346	0.1772945	0.6717131	0.5154682	-1.465188	-1.729943	1.067264
51570	-883.4096	-911.2063	27.7967	0.03554698	0.0626139	0.01403559	0.02472287	-3.3369	-2.770768	-0.9292587	0.165977	0.197368	0.573921	0.733787	0.01968856	0.0005915385	0.002935365	0.01095787	0.002310673	0.004813062	0.0006604595	0.0002968344	0.0005915385	0.01968856	0.002310673	0.004813062	0.002935365	0.01095787	0.0002968344	0.0006604595	0.590779	0.259235	0.133664	0.0163211	0.2015243	0.2599818	0.5879568	0.7585094	-1.601845	-1.347144	1.070744
51580	-890.4721	-912.5327	22.06055	0.02622018	0.06287008	0.005114696	0.01226389	-3.641226	-2.766685	-1.634411	0.168242	0.139951	0.539956	0.556237	0.0205379	0.003317976	0.0006657202	0.01913561	0.009734693	0.005610163	0.001781671	0.003163396	0.003317976	0.0205379	0.009734693	0.005610163	0.0006657202	0.01913561	0.003163396	0.001781671	0.590779	0.259235	0.133664	0.0163211	0.1944621	0.2028211	0.5450709	0.5685008	-1.637518	-1.595431	1.030679
51590	-879.2898	-912.3403	33.05054	0.01762349	0.2278822	0.009979652	0.1290429	-4.038523	-1.478926	-0.5686843	0.206103	0.119562	0.435737	0.563147	0.03232742	2.518569e-09	0.002448396	0.01724902	0.002714066	0.00258671	0.0001530854	7.479573e-05	2.518569e-09	0.03232742	0.002714066	0.00258671	0.002448396	0.01724902	7.479573e-05	0.0001530854	0.540239	0.322606	0.122229	0.0149249	0.2237269	0.3474441	0.4457167	0.6921903	-1.497329	-1.057152	0.6892573
51600	-896.0169	-916.7527	20.73582	0.1315153	0.009718487	0.03197749	0.002363017	-2.028632	-4.633725	-1.414091	0.11902	0.167395	0.743791	0.546059	0.01125262	0.002432743	0.001050503	0.01019087	0.007613959	0.01380288	0.02086054	0.000124319	0.002432743	0.01125262	0.007613959	0.01380288	0.001050503	0.01019087	0.000124319	0.02086054	0.540239	0.122229	0.322606	0.0149249	0.2505355	0.1771137	0.7757681	0.5484218	-1.384155	-1.730964	1.130253
51610	-885.2587	-913.7452	28.48644	0.02651089	0.02699743	0.007706742	0.00784818	-3.6302	-3.612014	-1.23546	0.180879	0.288662	0.532772	0.814792	0.02758944	0.0001641123	0.0003976817	0.0117745	5.059264e-05	0.004922355	3.968663e-06	0.0164589	0.0001641123	0.02758944	5.059264e-05	0.004922355	0.0003976817	0.0117745	0.0164589	3.968663e-06	0.540239	0.122229	0.322606	0.0149249	0.2073894	0.315659	0.5404783	0.8226401	-1.573157	-1.153093	0.9578563
51620	-889.5413	-913.09	23.5487	0.07728426	0.03211807	0.1896229	0.07880415	-2.560265	-3.438336	0.8975469	0.139161	0.200749	0.535109	0.700912	0.01471233	0.0001476128	0.000830562	0.02891564	0.02303495	0.002790936	0.0005618408	0.005585	0.0001476128	0.01471233	0.02303495	0.002790936	0.000830562	0.02891564	0.005585	0.0005618408	0.540239	0.0149249	0.322606	0.122229	0.2164453	0.2328669	0.7247314	0.7797166	-1.530418	-1.457288	1.208463
51630	-891.6258	-917.732	26.10621	0.03721263	0.01428055	0.03236604	0.01242064	-3.291107	-4.248857	-0.1395386	0.127989	0.242643	0.342069	0.569906	0.01256182	0.006686106	0.01571377	0.02195817	2.380718e-05	0.003725073	0.0001192728	0.0003946672	0.006686106	0.01256182	2.380718e-05	0.003725073	0.01571377	0.02195817	0.0003946672	0.0001192728	0.394321	0.0196617	0.424995	0.161022	0.1652013	0.2569232	0.3744355	0.5823267	-1.80059	-1.358978	0.8182545
51640	-884.9632	-911.4933	26.53013	0.02283886	0.05665291	0.05983188	0.1484159	-3.779292	-2.870812	0.9630753	0.176059	0.135475	0.745543	0.629547	0.03370654	7.835272e-05	0.001138176	0.02012116	0.006711973	0.0008300784	0.0004245994	0.0003836836	7.835272e-05	0.03370654	0.006711973	0.0008300784	0.001138176	0.02012116	0.0003836836	0.0004245994	0.394321	0.0196617	0.424995	0.161022	0.1988975	0.1921279	0.8053744	0.7779628	-1.614965	-1.649594	1.398517
51650	-887.2432	-913.3615	26.11836	0.07303617	0.04828333	0.2013918	0.1331377	-2.6168	-3.030669	1.014297	0.189579	0.132455	0.829594	0.576413	0.04197238	0.002065509	0.000548769	0.01532548	1.97372e-05	0.001849195	0.01148624	0.0003876181	0.002065509	0.04197238	1.97372e-05	0.001849195	0.000548769	0.01532548	0.0003876181	0.01148624	0.394321	0.0196617	0.424995	0.161022	0.2626153	0.1807387	1.030986	0.7095512	-1.337065	-1.710703	1.36758
51660	-887.2613	-911.6478	24.38656	0.02920978	0.09161415	0.1990254	0.6242273	-3.533252	-2.39017	1.918929	0.14834	0.172249	0.595083	0.555925	0.03865321	0.003399946	0.0009432157	0.01882267	0.004790311	1.653944e-05	0.0002797559	0.0027423	0.003399946	0.03865321	0.004790311	1.653944e-05	0.0009432157	0.01882267	0.0027423	0.0002797559	0.424995	0.0196617	0.394321	0.161022	0.1775501	0.2638633	0.7941088	1.180152	-1.728503	-1.332324	1.497968
51670	-887.5611	-913.4221	25.86106	0.06830354	0.2634292	0.2694666	1.039264	-2.683794	-1.333971	1.372483	0.168505	0.165017	0.3773	0.130899	0.01360818	0.003487509	0.01466881	4.032062e-05	0.01209033	0.009051181	0.00184085	0.0001488325	0.003487509	0.01360818	0.01209033	0.009051181	0.01466881	4.032062e-05	0.0001488325	0.00184085	0.424995	0.0196617	0.394321	0.161022	0.2368083	0.4284458	0.6467664	1.170163	-1.440504	-0.847591	1.004734
51680	-882.5967	-915.894	33.29737	0.06078335	0.1357329	0.02599424	0.0580467	-2.800439	-1.997066	-0.849441	0.157826	0.20415	0.364499	0.549073	0.0147205	6.058274e-06	2.25843e-05	0.005645818	0.001150549	0.005784773	0.00209	0.002155274	6.058274e-06	0.0147205	0.001150549	0.005784773	2.25843e-05	0.005645818	0.002155274	0.00209	0.424995	0.0196617	0.394321	0.161022	0.2186095	0.339883	0.3904935	0.6071195	-1.520468	-1.079154	0.5801241
51690	-889.1163	-914.3489	25.23257	0.06906928	0.1381316	0.02337891	0.04675546	-2.672645	-1.979548	-1.083276	0.172566	0.1175	0.832342	0.858531	0.02060602	0.001965616	0.0004133747	0.007807424	0.01048845	0.002589751	0.004162196	0.00288185	0.001965616	0.02060602	0.01048845	0.002589751	0.0004133747	0.007807424	0.00288185	0.004162196	0.424995	0.0196617	0.394321	0.161022	0.2416357	0.2556318	0.855721	0.9052864	-1.420324	-1.364017	1.264513
51700	-885.295	-912.2818	26.98672	0.09039521	0.1674078	0.1516142	0.2807826	-2.403564	-1.787323	0.517148	0.171705	0.153527	0.429038	0.430209	0.02637247	0.000910481	0.002124113	0.0120687	6.844562e-05	0.002892251	0.01564596	0.0005012741	0.000910481	0.02637247	6.844562e-05	0.002892251	0.002124113	0.0120687	0.0005012741	0.01564596	0.424995	0.394321	0.0196617	0.161022	0.2621007	0.3209347	0.5806518	0.7109913	-1.339027	-1.136518	0.7954226
51710	-888.7375	-914.012	25.27451	0.06592925	0.17942	0.04923616	0.1339914	-2.719173	-1.718026	-0.291954	0.124007	0.149369	0.43266	0.700197	0.02261316	0.003494403	0.001026726	0.01146223	0.0206106	0.004202389	0.0002329729	0.0008850771	0.003494403	0.02261316	0.0206106	0.004202389	0.001026726	0.01146223	0.0008850771	0.0002329729	0.424995	0.394321	0.0196617	0.161022	0.189936	0.3287892	0.4818964	0.8341883	-1.661068	-1.112338	0.9310422
51720	-888.5028	-913.5319	25.02907	0.06396891	0.2250246	0.01367427	0.04810222	-2.749358	-1.491545	-1.542881	0.179308	0.148444	0.542831	0.806222	0.03590459	0.0001049822	0.009180552	0.007104441	0.005481038	0.0009981321	0.001850237	0.0008434779	0.0001049822	0.03590459	0.005481038	0.0009981321	0.009180552	0.007104441	0.0008434779	0.001850237	0.424995	0.161022	0.394321	0.0196617	0.2432767	0.3734685	0.5565056	0.8543246	-1.413556	-0.9849217	0.8274776
51730	-888.2004	-910.7399	22.53946	0.06450661	0.06203912	0.8266495	0.7950288	-2.740988	-2.77999	2.550613	0.170119	0.254319	0.0386237	0.371663	0.02658236	0.02271247	0.0001134852	0.02216763	0.01101136	3.912083e-05	0.0007966396	0.0001707558	0.02271247	0.02658236	0.01101136	3.912083e-05	0.0001134852	0.02216763	0.0001707558	0.0007966396	0.424995	0.161022	0.394321	0.0196617	0.234626	0.3163583	0.8652732	1.166692	-1.449762	-1.15088	1.305052
51740	-890.9207	-915.4227	24.50195	0.1730678	0.05208325	0.09364791	0.02818253	-1.754072	-2.954912	-0.6141413	0.102725	0.190909	0.663331	0.638768	0.01282033	0.0029403	0.002533907	0.02454804	0.0006288502	0.01315881	0.006028628	0.000430885	0.0029403	0.01282033	0.0006288502	0.01315881	0.002533907	0.02454804	0.000430885	0.006028628	0.424995	0.161022	0.394321	0.0196617	0.2757929	0.2429927	0.7569785	0.6669505	-1.288105	-1.414724	1.009685
51750	-898.9347	-914.5743	15.63962	0.08063207	0.01625131	0.3181044	0.06411363	-2.517859	-4.119582	1.372483	0.196369	0.219283	0.651278	0.760151	0.01810821	0.004462576	0.01106859	0.01870272	0.009473316	0.01402075	0.01214322	0.004811751	0.004462576	0.01810821	0.009473316	0.01402075	0.01106859	0.01870272	0.004811751	0.01214322	0.424995	0.161022	0.394321	0.0196617	0.2770015	0.2355339	0.9693828	0.8242646	-1.283732	-1.4459	1.252637
51760	-886.1992	-912.9278	26.72859	0.06839728	0.1991048	0.1008736	0.2936437	-2.682422	-1.613924	0.3885356	0.213372	0.144827	0.551016	0.502063	0.03027905	0.0002612842	0.001260193	0.01265102	0.008154733	0.001318604	0.001562774	0.0008404719	0.0002612842	0.03027905	0.008154733	0.001318604	0.001260193	0.01265102	0.0008404719	0.001562774	0.245212	0.0929061	0.650538	0.0113443	0.281769	0.3439314	0.6518899	0.7957065	-1.266668	-1.067313	0.8387881
51770	-889.3871	-913.0321	23.64493	0.1187433	0.1221538	0.1046211	0.1076261	-2.130791	-2.102474	-0.1266185	0.151151	0.127524	0.615624	0.558671	0.02742177	0.001419989	0.003320132	0.02214177	0.005411604	0.003156427	0.006824071	0.0007669356	0.001419989	0.02742177	0.005411604	0.003156427	0.003320132	0.02214177	0.0007669356	0.006824071	0.238956	0.116046	0.633943	0.0110549	0.2698941	0.2496782	0.7202456	0.6662969	-1.309725	-1.387582	0.9815624
51780	-889.5548	-914.0223	24.46747	0.1404472	0.2391335	0.5604167	0.9541978	-1.962924	-1.430734	1.383849	0.125139	0.237155	0.031646	0.107576	0.0169958	0.0004212088	0.00248131	0.0003111473	0.03951116	0.009962122	0.003470929	9.813999e-05	0.0004212088	0.0169958	0.03951116	0.009962122	0.00248131	0.0003111473	9.813999e-05	0.003470929	0.238956	0.0110549	0.633943	0.116046	0.2655863	0.476288	0.5920627	1.061773	-1.325816	-0.7417325	0.8016729
51790	-886.8673	-913.3953	26.52797	0.02779999	0.1386023	0.08670797	0.4322994	-3.58272	-1.976147	1.13751	0.160397	0.122677	0.627668	0.559491	0.02295572	0.003027003	0.002491975	0.01908513	0.01231466	0.0004333588	5.938691e-05	0.000120493	0.003027003	0.02295572	0.01231466	0.0004333588	0.002491975	0.01908513	0.000120493	5.938691e-05	0.238956	0.0110549	0.633943	0.116046	0.1881969	0.2612794	0.7143764	0.9917902	-1.670266	-1.342165	1.333921
51800	-888.5342	-913.213	24.67878	0.09209524	0.03601944	0.2361413	0.09235738	-2.384932	-3.323697	0.941607	0.190431	0.149219	0.935882	0.676082	0.0201699	0.0006858939	0.002136252	0.01640904	0.0001627202	0.01505738	0.005685683	0.001276888	0.0006858939	0.0201699	0.0001627202	0.01505738	0.002136252	0.01640904	0.001276888	0.005685683	0.238956	0.0110549	0.633943	0.116046	0.2825258	0.1852385	1.172024	0.7684393	-1.263985	-1.686111	1.422717
51810	-890.9147	-912.9063	21.99164	0.05108845	0.0252395	0.03954925	0.01953873	-2.974197	-3.679345	-0.2560118	0.175781	0.200449	0.556545	0.57345	0.02582841	0.002098889	0.005857834	0.00963874	0.01551172	0.004515865	0.01603982	4.93284e-05	0.002098889	0.02582841	0.01551172	0.004515865	0.005857834	0.00963874	4.93284e-05	0.01603982	0.238956	0.0110549	0.633943	0.116046	0.2268698	0.2256881	0.5960938	0.592989	-1.483379	-1.488601	0.9660217
51820	-887.9635	-913.7302	25.76667	0.02712402	0.01686179	0.009539221	0.005930106	-3.607336	-4.082705	-1.045008	0.165796	0.239256	0.60293	0.807177	0.02547485	0.006344902	0.0004329175	0.03407656	1.075551e-05	8.04073e-05	0.009936685	0.0001210447	0.006344902	0.02547485	1.075551e-05	8.04073e-05	0.0004329175	0.03407656	0.0001210447	0.009936685	0.238956	0.0110549	0.633943	0.116046	0.19292	0.2561181	0.6124697	0.813107	-1.64548	-1.362117	1.155224
51830	-888.7915	-912.6121	23.82059	0.04932205	0.03622508	0.1025479	0.07531736	-3.009384	-3.318004	0.731959	0.153965	0.199511	0.534753	0.663713	0.02174919	0.002535234	0.001373773	0.009102238	0.0008187296	0.004553627	0.004784504	0.01346097	0.002535234	0.02174919	0.0008187296	0.004553627	0.001373773	0.009102238	0.01346097	0.004784504	0.238956	0.116046	0.633943	0.0110549	0.2032867	0.2357365	0.6373008	0.7390305	-1.593138	-1.44504	1.142624
